Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Togo,TGO,,,,,,,,,,,,,,,4117078.304,4768728.256,7085149.765,8026711.464,9332795.143,7958757.401,9934704.781,7864382.267,6113699.913,6077686.787,6609351.158,15405231.48,21423255.92,20044149.4,21239006.04,22864608.76,26874572.75,28971286.77,16245307.92,11717650.41,15306066.51,15021583.98,29371378.4,26259729.78,18571009.48,22861815.57,34234286.84,68502540.47,103212650.7,148687118.6,179017072.5,192577048.9,232375010.3,284825315.8,338423735.4,335854154.4,336925895.7,244453975.5,344740603,397472016.4,427861354.6,363741802.8,367166876.4,403610143,450814504.6,507962802,650385610.2,650385610.2,650385610.2,650385610.2
Thailand,THA,,,,,,,,,,,,,,,,18450120.93,24019487.38,45048793.79,104392875.7,188640701.3,383128845.2,477864776.6,618736022.9,846039184.6,893287170.4,877258728,795232543.9,841855346.7,926754028.3,943207946.8,973244506.8,1019360107,444564971.9,1111689453,1280921387,1695279817,1805949705,1658406238,1424466820,1460133614,1696785433,1252447488,1379995429,1607350389,1621875957,1187020000,1333360000,1634850000,1898410000,3808000000,4433160000,5255620000,5656788795,6584860455,6524114892,5894665233,6270025972,6720117054,7466081912,8162162551,8256962268,9064843603,8916777158,9618245721
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78562800,146024400,252002100,564376544.8,975868229.1,1513697962,2277502898,1565736892,2020504005,2722464917,3222350605,3697730868,3384055195,2258643220,1867398638,2237179088,2183340531,2321884645,2186807504,2921713107,5345546874,4633754222
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420000,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,51100000.38,54465559.01,69379825.59,76343250.28,85339182.67,201496974.5,433592532.4,628713057.8,761426670.7,1054096669,1918072598,2213111110,2065556664,2156019996,2410054584,2613564026,3099914790,3677575939,4083431503,4693743732,5697512670,6723790651,8311302763,8723895306,11117180279,12795777743,12807176655,13653728766,15385429558,17251160097,19735422146,23971284252,27615636817,36227911425,42498965672,49106658915,57983231476,62820418206,64217574251,56353375635,57651633542,61195416997,61612525477,62864081235,65758709671,69845396852,74650223776,82328449942,90399624099,97804522025,1.04844E+11,1.32306E+11,1.45758E+11,1.56994E+11
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3642322.26,10444877.88,17655481.51,113347853.8,137135947.6,136896001.8,119859807.8,33649746.71,43679895.14,61586100,80174600,87044514.13,96320932.13,73740242.35,112649776.3,150041331.4,164414205.3,192987555.3
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,211000000,238000000,247719978.3,269739208.2,276823417.7,965676986.6,1355273697,2596234405,4307035782,5364265350,6041857666,5471128357,5661148529,6830427063,7040190612,6139836212,6118203063,7410711334,7205976288,6481886749,9575357971,10868207720,13816841295,13159204551,11424883678,11270768287,10548624278,10807536016,10816061252,10329440883,10469338651,11949360975,14891952683,19888766337,22536110259,21371933125,22987054773,27680353530,31196396503,29251239578,35030418066,36008749960,42399677733,44233607091,49836451242,46421553708,45561743582,51636846765,52141083312,53963365252,56888809029,63267549330,60288196139,51693947352
Tonga,TON,,,,,,,,,,,,793769.9556,607909.739,2062166.452,4513935.089,6694577.217,5374445.915,5541872.978,6057362.556,6572852.135,7088341.713,7603830.814,8119319.916,16475309.37,13463839.53,21871343.61,20869979.86,22388044.36,16612133.03,14867723.46,23958236.69,18764524.46,21334543.23,20963012.7,,,,,,,,52809898.2,62202215.2,58583707.13,65446538.41,68961604.02,78003327.75,81801197.1,103482459.8,81921552.69,74029954.14,84337265.06,91248700.2,122679910.2,119291080.3,129278118.8,107338352.9,152205239.8,142617525.7,177732063.2,185478904.9,220299783.2,225260864.2,222000000
South Asia (IDA & IBRD),TSA,,,,,,,,,,,,,,,,438446359.6,1085799704,1903860468,2628540134,3169839504,5294965424,4979135238,6021563446,6539707092,5679748871,5802175385,5589540497,5944809723,5309743396,5748542120,5571348377,6051067456,5932209558,6664947309,9524337206,9997037448,12284445955,14550388902,13340378995,15077036448,17193975421,19157188517,24124362140,30351370034,28678483382,33909208829,42507198068,54029097315,71707884028,74911674450,81997033719,96395627273,1.0798E+11,1.10834E+11,1.15816E+11,1.17613E+11,1.10677E+11,1.17313E+11,1.31745E+11,1.39831E+11,1.47115E+11,1.57039E+11,1.76437E+11,1.85433E+11
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,22659994.13,22638212.21,30732321.74,28418270.11,109083804.9,362107662.2,419619361.9,603376114,716751265.4,936740654.5,1397703775,1535195728,1686019494,1891603801,1673439423,1502909702,1541440767,1995964556,2096648601,2374864403,2362992087,2370716822,2692105790,3140957112,3118771089,3052292001,2816482616,3654349687,3705134896,4778789772,4801332851,4084194706,4629191187,5515571693,7813140007,20122941009,23295636861,25737142481,28435038503,28413222641,31657063532,37060672725,37231343160,37550414099,39694361746,42185847780,38612559037,42276665828,49521252311,50033903301,43176810679,47959000421,53195172764,54218875072
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,2626973.152,1642180.085,1416666.627,1416666.627,1416666.627,6000000,4250000,4916666.508,4833333.492,3666666.746,3306122.541,166666.6716,2111111.164,1717073.202,3247058.868,3388235.331,5176470.757,6564705.849,19547395.71,26785129.55,30397815.44,28126252.85,30199890.32,44567528.66,54400000,38100002.02,40900002.19,79100000,86800000,86900000,92400000,91200000,109400000,94500000,109300000,90900000,161839741.9,138785056.7,145129593.7,144830210.2,155202797.8,145162743.2,135092606.6,138708322.6,144013909.7,194437635.9,233993622.5,204365466.5,202335673.6
Tunisia,TUN,,,,,,,,,,,,,,,,,142265762.3,167851730.3,221063064.6,282928924.6,318554565.4,360466796.9,372447357.2,359475524.9,316670257.6,270822204.6,347594299.3,458570282,497782623.3,449795257.6,551043640.1,524539367.7,531413696.3,446329986.6,628735473.6,679883690.2,735559760,684505195.6,718347274.4,761238382.3,795953356.6,927148405.3,1070313233,1250253856,1431351033,1392672713,1510039255,1715757367,1976964229,1964488715,2063294677,2004498798,2265714118,2290512364,2346621114,1971375773,1821247343,1890325181,1698889094,1789289307,2280560593,2967211621,2806550463,2650000000
Turkiye,TUR,,,,,,,,,,,,,,,1426000000,1312000000,982000000,982000000,983000000,1694000000,2071000000,2490000000,2140000000,1513000000,1807000000,1714000000,1634000000,2021000000,1776000000,3063000000,3246000000,2819000000,3008000000,2919000000,2627000000,3327000000,3542000000,4197000000,5356000000,4533000000,4560000000,2786000000,1936000000,729000000,804000000,1368000000,1833000000,2096000000,2439000000,1834000000,1819000000,1883000000,1881000000,1901000000,1739000000,1401000000,1201000000,1056000000,1147000000,856000000,816000000,726000000,696000000,865000000
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250753.813,6542336.226,5077521.544,4861511.187,4932020.084,3663470.196,5604763.152,5963465.678,4827112.859,3919900.614,4582719.141,3835897.958,3671692.904,3243646.769,2634244.987,2546854.645,2742201.385,2670024.954,2405072.01,2200934.773,2949714.711,2471059.512,2000000
Tanzania,TZA,,,,,,,,,,,,,,,,,,,129667.2076,,,,,,,,,,,,,,,,,840348.2086,19318018.54,1586283.791,11500422.92,7200008.943,8000014.826,15253000,12000000,8900000,13798418.36,19366300,15380675,25461384.4,36819747.78,39827093.51,344287552.6,409563366.2,390138888.1,381930784.2,389485761.2,387768775.2,402531458.3,402634721.8,412910078,433499813.4,326160727.8,558427114,697869594.8,725626158
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232600000,238100000,348574793.6,441830060,298785184.2,310532464.9,321808493,411000000,451571875.9,723521002.7,781097319.4,770789132,816231810.8,913264190.7,940664379.3,887611309.4,902157540.5,1146050427,1165739411,1338053925,1424508663,1061902500,1155212579,1250376026,1438671787
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000,12000000,12000000,18000000,419000000,829000000,1192000000,1523000000,1873000000,2408000000,3102000000,5290000000,6782000000,5941000000,6535000000,7822000000,8449000000,9667000000,7354000000,8474000000,9472000000,12132000000,14694000000,15788000000,15213000000,18060000000,16783000000,14967000000
Upper middle income,UMC,,,,,,,,,,,66499994.28,52737541.33,64280141.41,71743685.96,1519801260,1554806474,1456554304,1572053974,1750575895,2823301785,4347217990,5159368327,5409700597,5040883077,5527455644,5448963878,5930850128,6718207034,7056690248,8913202816,10334534878,11130107655,12783281499,14040576570,21208637644,19569439244,21624723000,26006166531,26593681511,27694264659,30481491145,33793625589,38325820753,49459538979,61104521137,68966080166,80479778188,96195803670,1.03827E+11,96088141354,1.03163E+11,1.12828E+11,1.14995E+11,1.20718E+11,1.3607E+11,1.40235E+11,1.38047E+11,1.52374E+11,1.63119E+11,1.65788E+11,1.68451E+11,2.03305E+11,2.26365E+11,2.37009E+11
Uruguay,URY,,,,,,,,,,,,,,,,,,,,4199999.809,,,,,,,,,,,,,,,,,,,,,,6038.03,36053000,61753293,69896167,76740390,88934620,96476000,107912000,101073000,124891000,128836000,91602186.21,98848478.42,97830785.21,90267058.23,90443153.01,109381554.8,113957699.4,112271708,111117391.3,125733415.2,124690721.2,134368350.5
United States,USA,,,,,,,,,,,,,,,,,,200000000,220000000,230000000,80000000,80000000,80000000,80000000,80000000,80000000,908000000,994000000,995000000,1020000000,1170000000,1300000000,1796000000,1820000000,1943000000,2179000000,2181000000,2270000000,2437000000,4246000000,4395000000,4513000000,4570000000,4672000000,4734000000,4795000000,5068000000,5219000000,5364000000,5740000000,5930000000,6104000000,6303000000,6613000000,6503000000,6578000000,6330000000,6347000000,6941000000,7049000000,6827000000,7093000000,7407000000,7735000000
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026125524,1417694342,1706573278,3629959095,2178092136,3435379055,4907420019,6087971429,6441534871,6814316320,4843179722,5795061401,7130151739,7609613692,8546153773,7083725806,9276845181,16735657251,13925011986
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,13888889.31,15111110.69,14962963.1,15370369.91,15629630.09,2448148.251,2040740.728,17392593.38,16977777.48,15500000,16611111.11,17185185.19,18051851.85,18562962.96,19292592.59,19453333.33,20429333.33,20699918.52,21448485.19,39325686.6,40273447.78,41360749.13,42270124.73,40946008.75,42032715.13,42909337.01,43033161.53,43604473.59,43526239.17,41789924.87,44897122.34,45689508.23,46339285.42,79338189.53,63006202.53,70057782.66,88631813.7,91778300.37
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,1000000,1000000,1000000,1000000,1000000,2000000,2000000,2000000,2000000,2000000,4000000,17000000,17000000,17000000,17000000,19000000,19000000,208000000,143000000,148000000,165000000,151000000,137000000,132000000,143000000,138000000,118000000,120000000,128000000,161000000,279000000,0,0,0,0,0,0,0
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340000000,1100000000,1770000000,2100000000,2310000000,3150000000,3800000000,6180000000,6804000000,6018000000,7569000000,8326000000,7912000000,9429000000,9794000000,8050696859,8556092341,9405606825,10191360839,10885224766,10714571746,12722088864,13200000000,14000000000
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,9354780.197,7145181.656,8468008.041,8735109.329,8022562.027,8462800.026,8009553.909,7319442.749,8211442.947,9058620.453,14089256.29,12043372.15,18119056.7,6128563.705,35570316.31,15528985.02,7780195.752,9620368.634,13506730.14,18430385.56,4097122.925,3995373.326,4930017.207,5097613.246,4989726.638,5543183.072,8906629.699,11492043.72,11768615.44,21765886.49,22036537.53,23710130.91,41582775.95,39654028.98,48844418.79,85971123.54,115164925,152097662.6,127079100.1,199830319.8,197828510.7,144967341.4
World,WLD,,,,,,,,,,,1929281478,2471265106,3007046104,3228163916,4550431268,10202871311,11731899074,17603357061,23343002660,29311970026,37016419829,35917138013,37417327676,37992113369,36648040750,35809258261,42006908620,50810810371,54559945907,58258391611,68440818634,72653565947,80850644339,81084202247,91641495676,94547012159,97620592902,1.10989E+11,1.1078E+11,1.15061E+11,1.2177E+11,1.32149E+11,1.53024E+11,1.88325E+11,2.16369E+11,2.53915E+11,2.93769E+11,3.51451E+11,4.07306E+11,3.91403E+11,4.19936E+11,4.70397E+11,4.93199E+11,5.2786E+11,5.6455E+11,5.53184E+11,5.44183E+11,5.91714E+11,6.38131E+11,6.59717E+11,6.60417E+11,7.39565E+11,7.92361E+11,8.17662E+11
Samoa,WSM,,,,,,,,,,,,,,,,,,6000000,12000000,13000000,19000000,19000000,19000000,20000000,20000000,24000000,29000000,37000000,38000000,41000000,43000000,35000000,40000000,32000000,37000000,40523098.23,44273901.02,46589560.07,42002426.65,44670829.75,45000000,45000000,45000000,45000000,897780.373,81602590.52,87085734.27,96649607.41,109008226.3,119489340,138504771.8,159583630.7,177695228,164583417.7,140501951,131155762.3,130767859.3,135726940,147567503.7,155214806.4,204160521.3,248442933.2,279966730.7,264867260.5
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621908713.5,701590177.9,771467484.6,919892399.7,1046523030,1056112084,1006678235,993376669.8,945613495.7,1058396182,1098945957,971416387.8,985798459.3,1112078354,1235727938,1248990731,1436087664,1695069654,1612854276,1840970667
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498199951,998299987.8,1018200012,1038599976,1059300049,1080500000,1134500000,1168599976,1202400024,1223199951,1288000000,1294612549,1294000000,1269900024,1282598999,1282599000,1282600000,1321520000,1410520000,1160000000,1526000000,1403920000,3351000000,3342500000,3350500000,3350500000,3770584000,3770584000,3770584000,3770584000,3770584000,3770584000,3770584000,3770584000
South Africa,ZAF,,,,,,,,,,,15399993.9,15378211.98,16872322.08,15878270.15,26408124.92,35624969.48,28750000,28750000,43700000.76,51122856.14,67096893.31,86858123.78,80451812.74,73583473.21,64797187.81,38708106.99,35513610.84,45234821.32,49695087.43,88546226.5,135594375.6,129111648.6,119277252.2,101700241.1,98765754.7,82687213.02,74885755.32,175998209.2,258605546.7,306862360.5,324663747.1,281612438.3,268163091.4,390800401.8,468117772.2,613577432.4,691930201,792351190.6,783693527.8,862051631.1,1069571381,1158421806,1084534306,970655337.2,913403103.7,825253479.9,755434048.9,873861160.6,929043381.1,890059293.7,810881604,926650843.7,872855576.2,803385605.2
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300000,48400000,52870000,57680000,59300000,68195000,41264000,43657312,46276750.72,72864000,53980262.06,58300302.43,47046538.13,38464441,93644095.26,106965625.9,98259120.81,134864831.7,239709361.2,243486022.9,245688117
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,17645269.39,12892250.06,19397583.01,16891616.82,28294628.14,32895336.15,19556180.95,3806286.573,619640.8272,785054.6241,1143025.756,1382946.491,712248.8618,848635.8523,349842.1311,587726.891,1125808.835,43685417.18,,,,,,,,,,,0,0,0,0,1205656949,1413248657,1919476002,2113579668,1890271473,1903970852,2046579806,1856034931,1729883817,1427703019,1417011953,1832039381,2573626886,3085043421,3082300736
